JornalNacional_03_00056|A ordem é comprar todos os estoques disponíveis dos dois imunizantes: o da faizer/BioNTeque e o da Djanssen, braço da Jhonson e Jhonson, único que precisa de somente uma dose.|78
JornalNacional2_01_00399|Em quinze anos, o projeto plantou trê virgula cinco milhões de árvores no corredor de biodiversidade, criou o Parque Estadual Cunhambebe, na Costa Verde, o segundo maior do Rio, e mais uma área protegida.|78
JornalNacional2_06_00252|Três adolescentes disseram ter sido detidas por seguranças porque estariam furtando na loja. Elas afirmaram que foram entregues a criminosos e que duas conseguiram fugir. A outra contou que passou horas em poder de bandidos.|78
JornalNacional_03_00473|O Brasil tem nesta sexta a maior média de casos desde vinte de janeiro. São cinquenta e três mil setecentos e vinte nove novos casos por dia, dezoito por cento a mais do que quatorze dias atrás, uma tendência de alta de mais de quinze por cento pela primeira vez em trinta e seis dias.|78
JornalNacional2_01_00477|No estado de São Paulo, mais de quatrocentos mil pessoas que tomaram a primeira dose da vacina não voltaram até agora para a segunda. Neste sábado cinco, cinco mil postos vão abrir para esse público. Os médicos lembram: é fundamental seguir a vacinação à risca.|78
JornalNacional2_01_00142|Élcio: A intenção de receber esses medicamentos, como eu coloquei anteriormente, foi para atendimento dos programas que o ministério conduz, como tratamento antimalária, como lúpus e artrite reumatoide.|78
JornalNacional2_02_00141|Esses profissionais que vêm para o Brasil vêm de diversas partes do mundo e, eventualmente, a gente pode ter a introdução de uma nova variante. Os testes não são cem por cento, no sentido de detectar novas variantes.|78
JornalNacional_03_00133|Nesta quarta (três), os hospitais públicos da cidade de São Paulo têm setenta e cinco por cento dos leitos de u tê i ocupados, e a rede particular está mais lotada que a rede pública.|78
JornalNacional_05_00125|Ainda na reunião com os prefeitos, Eduardo Pazuello prometeu o alterar o Plano Nacional de Vacinação para incluir os professores na lista de prioridades a partir de março e disse que fará o pagamento de leitos de u tê i desses três primeiros meses do ano.|78
JornalNacional2_01_00281|O Butantan aguarda ainda autorização da Anvisa para começar os testes de uma nova vacina da ButanVac. Ela será produzida inteiramente no Brasil a partir de ovos de galinha - a mesma tecnologia já usada pelo instituto na fabricação da vacina da gripe.|78
JornalNacional2_02_00253|No despacho, Levandovski disse: Considerando a importância da matéria e a emergência de saúde pública decorrente do surto do coronavírus, bem como a urgência que o caso requer, solicitem-se prévias informações ao presidente da República no prazo legal.|78
JornalNacional2_03_00222|Nós já temos um levantamento de famílias que estão aptas a receber e, estas famílias, cerca de duas mil famílias, a gente já vai pagar na segunda-feira, garantiu a secretária de assistência social de Manaus Jane Mara Moraes.|78
JornalNacional2_04_00330|Renan repetiu a pergunta sobre as orientações dadas pelo presidente. Pazuello foi evasivo e o relator insistiu na pergunta.|78
JornalNacional2_01_00326|Ao anunciar a aprovação, a agência reguladora americana disse que os resultados ainda deixam dúvida da eficácia.|78
JornalNacional2_02_00244|O relator da cê pê i, senador Renan Calheiros, do ême dê bê, disse que o governo deveria levar em conta o momento da pandemia:.|78
JornalNacional2_06_00316|Café, açúcar, óleo, sal, biscoito, sardinha, milho-verde, outro biscoito. Eu estou feliz, glória a Deus, afirmou Mara.|78
JornalNacional_04_00062|Em u tê is, o estado de São Paulo tem, hoje, seis mil setecentos e sessenta e sete pacientes - o maior número desde o início da pandemia. Quando dezembro começou, pouco mais da metade das u tê is estava ocupada. A taxa foi subindo e, hoje, passa de setenta e um u tê i.|78
JornalNacional2_05_00186|A gente precisa muito de madeira para para levantar o assoalho em cima da outra aqui. Fica baixo e fica muito quente. Então a gente fica a maioria lá fora, diz o autônomo Adriano Silva.Até agora, os vacinados com a primeira dose somam trinta e oito milhões quinhentos e noventa e seis mil trezentos e cinquenta e sete.|78
JornalNacional_05_00241|A Polícia Federal informou ao Supremo que localizou, durante uma vistoria, dois celulares na sala em que o deputado estava preso. Foi aberto um inquérito para apurar como esses aparelhos chegaram ao deputado.|78
JornalNacional2_05_00225|Dos entrevistados, vinte e oito por cento avaliavam o desempenho como regular em março de dois mil e vinte. Depois, vinte e três por cento, vinte e quatro por cento, vinte e quatro por cento de novo, vinte e seis por cento, vinte e oito por cento, trinta por cento em janeiro e março, e, agora, trinta e cinco por cento.|78
JornalNacional2_06_00411|A polícia reconhece que entrou nas casas que tinham sido invadidas pelos suspeitos.|78
JornalNacional2_02_00461|O objetivo da campanha é vacinar os brasileiros com duas doses e o total da segunda dose chegou a vinte dois milhões trinta e dois mil setecentos e trinta e cinco, ou dez virgula quatro por cento da população.|78
JornalNacional2_05_00439|Depois disso, a produção do imunizante ficará totalmente parada até que o governo chinês libere a matéria-prima para o Brasil, o que ainda não tem data para ocorrer.|78
JornalNacional2_06_00111|Nós não deixaremos que haja pré-julgamentos a nenhum policial nosso, até porque nós temos que lembrar que o primeiro morto e os três primeiros feridos foram policiais. A investigação aqui será transparente.|78
JornalNacional2_03_00475|Pazuello não só desrespeitou as medidas sanitárias impostas para conter a pandemia. Como general três estrelas, da ativa, ele infringiu o regulamento disciplinar do Exército, que considera transgressão manifestar-se.|78
JornalNacional_02_00211|faquin não é obrigado a submeter o tema ao plenário do Supremo Tribunal Federal, mas a Procuradoria-Geral da República afirmou que vai recorrer da decisão, o que deve levar o caso a ser submetido também aos outros ministros do Supremo.O presidente do Senado.|78
JornalNacional_04_00286|Trazíamos os parentes estrangeiros para conhecer um lugar absolutamente exótico e fascinante que é o Butantan, principalmente para quem não é daqui, contou Fan rui uen, gerente do Núcleo de Produção de Soros do Instituto Butantan.|78
JornalNacional_05_00385|A reiteração dessas condutas por parte de Daniel Silveira revela a meu ver, essa reiteração, gravíssima, pois como disse, atentatória contra o Estado Democrático de Direito brasileiro, às suas instituições republicanas.|78
JornalNacional2_03_00444|Maceió tem pouco mais de um milhão de habitantes e a prefeitura tem conseguido vacinar cinco mil e quinhentas pessoas por dia, em média. Até agora, quase duzentos e cinquenta mil receberam a primeira dose e quase cem mil já tomaram as duas doses.|78
JornalNacional_02_00154|Ao mesmo tempo, aumentou a previsão de entrega da CoronaVac pelo Instituto Butantan: passou de dezoito milhões para vinte e três milhões, E também aumentou o número de vacinas que chegarão ao país por meio do Covacs Facility.|78
JornalNacional2_02_00348|Na Granja Comary, onde a seleção se prepara para dois jogos pelas Eliminatórias, a entrevista coletiva dos jogadores que aconteceria pela manhã foi cancelada logo depois do anúncio da Conmebol, para que eles não tivessem que comentar sobre o tema.|78
JornalNacional_02_00299|O que acendeu o sinal vermelho foi a taxa de ocupação de u tê is reservadas para Covid, que na sexta-feira (cinco) bateu oitenta e um por cento.|78
JornalNacional_03_00284|Em Santa Catarina, a média mais do que dobra há três dias. Alta nesta terça (dois) de cento e setenta por cento - sessenta e nove mortes por dia, em média.|78
JornalNacional2_02_00118|O relator da cê pê i, Renan Calheiros, do ême dê bê, mostrou um vídeo do ministro Queiroga falando sobre a saída de Luana: nós vivemos num regime presidencialista. Eu fui indicado por quem? Por quem é de direito.|78
JornalNacional_05_00165|Os pesquisadores disseram que o estudo divulgado nesta quinta reforça que o isolamento obrigatório ajuda a diminuir a propagação do vírus. Só em Londres, a queda de infecções em janeiro foi de oitenta por cento– um dos melhores resultados do país.|78
JornalNacional_04_00488|Alívio até para dor da perda de um filho que morreu de Covid. Agora em janeiro ele ia fazer cinquenta e oito anos, ia. Ele tá lá me protegendo, diz sobre a perda.|78
JornalNacional2_03_00308|Renan Calheiros quis saber se em algum momento as orientações da Organização Mundial da Saúde contra o uso da cloroquina para o tratamento da Covid foram aceitas.|78
JornalNacional2_02_00078|Pazuello é general da ativa. O regulamento disciplinar do Exército considera transgressão manifestar-se, publicamente, o militar da ativa, sem que esteja autorizado, a respeito de assuntos de natureza político-partidária.|78
JornalNacional2_01_00364|No começo da manhã desta segunda sete, os criminosos incendiaram um carro. A cidade amanheceu com terminais fechados, aulas suspensas e até a vacinação contra a Covid foi cancelada por falta de segurança.|78
JornalNacional_01_00163|De acordo com o tribunal, existem documentos do ministério orientando o uso da cloroquina. Mas o ministro, desde o dia dezoito de janeiro, passou a dizer que não orienta o tratamento precoce, e sim, o atendimento precoce.|78
JornalNacional2_05_00387|Carlos Murillo: Nossa oferta de vinte e seis de agosto tinha uma... Como era vinculante e estávamos neste processo com todos os governos, teria uma validade de quinze dias. Passados esses quinze dias, o governo do Brasil não rejeitou.|78
JornalNacional2_02_00443|O Comitê de Monitoramento do Setor Elétrico (cê ême ésse é), em reunião extraordinária, indicou à Agência Nacional de Águas (ANA) que é preciso que se adotem medidas para aumentar a água nos reservatórios, para evitar redução na geração de energia em sete usinas.|78
JornalNacional2_04_00399|Recentemente, o Ibama editou uma portaria com novas regras para a fiscalização ambiental que tiraram a autonomia dos fiscais, o que levou servidores a pedirem demissão do órgão ambiental. Na semana passada.|78
JornalNacional_05_00281|Segundo o Instituto Butantan, as doses são exclusivas para o estudo e não interferem na distribuição das outras cidades.|78
JornalNacional2_03_00414|A tecnologia é um auxiliar desses heróis da saúde, porque ela permitiu uma gestão organizada da demanda de modo que as pessoas tivessem conforto. Esse é o grande pulo do gato da tecnologia, que é servir à população bem.|78
JornalNacional_05_00088|O resultado da votação foi contundente, altamente contrário a Daniel Silveira: trezentos e sessenta e quatro deputados votaram a favor do relatório, cento e trinta contra e houve três abstenções.|78
JornalNacional_01_00408|Eu acho uma pena, né, essa imprensa mequetrefe que a gente tem aqui no Brasil fique dando conta de cobrir apenas a máscara. ‘Ah, a máscara! Tá sem máscara, tá com máscara, enfia no rabo, gente! Porra, a gente tá lá trabalhando.|78
JornalNacional_01_00342|Na nossa Santa Casa, nós temos unidade intermediária. Nós não temos ú tê i e nós não estamos conseguindo transferir os nossos pacientes, relatou a diretora de Saúde de Bariri, Marina Prearo.|78
JornalNacional_02_00235|Ao analisar todas as decisões tomadas pelo Supremo Tribunal Federal, o ministro faquin concluiu que as ações contra o ex-presidente Lula não poderiam ter corrido em Curitiba porque os supostos crimes não envolviam apenas desvios na Petrobras.|78
JornalNacional2_05_00075|E a cantora Ludmilla escreveu: Vou sentir falta da gente comentando os melhores amigos um do outro, que o Papai do Céu te receba de braços abertos.|78
JornalNacional2_02_00238|Durante o ataque, três brigadistas foram feitos reféns. Os garimpeiros fugiram em direção à Terra Indígena Yanomami. Não há relato de feridos.|78
JornalNacional_03_00424|Quanto à vacinação, a primeira dose foi aplicada, até hoje, em seis milhões quinhentas e trinta e cinco mil trezentas e sessenta e três pessoas. Na sexta (vinte e seis), os vacinados eram seis milhões quatrocentos e trinta e três mil trezentos e quarenta e cinco. O total de vacinados com a primeira dose corresponde a três virgula zero nove por cento da população brasileira.|78
JornalNacional_05_00464|O que já está comprovado é a reinfecção: que quem já teve Covid pode ser infectado pela nova variante. Já foi detectada a reinfecção pela linhagem pê um de Manaus. Essas linhagens têm variações na proteína spaique que parecem facilitar esse processo de reinfecção.|78
JornalNacional_03_00106|A gente ainda teve que tirar dinheiro do bolso, a família, ainda teve que tirar dinheiro do bolso para poder mandar todos os funcionários embora.|78
JornalNacional2_06_00412|Em todos os casos, eu estava presente na operação, em que houve confrontos dentro de casas foram casas que foram invadidas por criminosos e os moradores estavam lá, inclusive, acuados, relatou o delegado da Core.|78
JornalNacional2_05_00246|Com esse segundo acordo, o Brasil terá um total de duzentos milhões de doses da faizer até o fim do ano.Uma nova frente de confrontos se abriu, agora na Cisjordânia, onde pelo menos onze palestinos já perderam a vida em choque com soldados israelenses.|78
JornalNacional2_04_00143|Pazuello disse à cê pê i que não entendeu as falas como uma ordem: Ele falou publicamente, para o ministério, nunca. Ele não me deu ordem para comprar nada. A ordem nunca foi efetuada. Nunca foi dada essa ordem.|78
JornalNacional2_02_00202|A Procuradoria-Geral da República e a Advocacia-Geral da União também devem se manifestar. O Palácio do Planalto não se manifestou.Em mil novecentos e vinte um, a comunidade negra do bairro de Grin ud era uma das mais prósperas dos Estados Unidos.|78
JornalNacional2_04_00168|Mas, na mesma época, um terceiro contrato sem licitação foi adiante. Mais de 1,7 milhão de reais para mão de obra de apoio, como recepcionistas e carregadores, fornecidos pela Vinil Engenharia.|78
JornalNacional_03_00303|No domingo (vinte e oito), o ministério enviou um novo documento ao ésse tê éfe, com pedido de retificação, dizendo que só foi informado no dia dezessete de janeiro.|78
JornalNacional_01_00322|O especialista reforça que o paciente com Covid não pode esperar: O paciente que está com Covid e já foi indicado que ele precisa internar não é mais uma internação eletiva, é uma internação de urgência.|78
JornalNacional2_06_00166|O relator passou a questionar Barra Torres sobre medidas de isolamento social e lembrou que ele participou de uma manifestação em março de dois mil e vinte, no início da pandemia, sem máscara ao lado do presidente Bolsonaro.|78
JornalNacional2_04_00029|A gente perdeu quase toda a produção que está vendo essa aqui que nós estamos embarcando, contou o produtor rural Adalberto Ximenes.|78
JornalNacional2_05_00416|A partir desta quinta, os repórteres da Globo que estão vacinados nos Estados Unidos vão parar de usar máscara durante as reportagens. Pelo menos, ao ar livre, como permite, por enquanto, o estado de Nova iorque.|78
JornalNacional2_04_00375|O presidente da Abrace disse que o pacote penaliza os consumidores e vai resultar em aumento no preço das contas de energia.|78
JornalNacional2_06_00211|A Dona Maria, de setenta e nove anos, fica em pé, no degrau de tijolos. A prosa dá energia...|78
JornalNacional2_02_00382|Essas vacinas de érre êne a, de érre êne a mensageiro, abrem muitas novas perspectivas tanto no tempo, no desenvolvimento, quanto na amplitude, ampliação, afirma Sotiris Missailidis, vice-diretor desenvolvimento tecnológico de Bio-Manguinhos/Fiocruz.|78
JornalNacional_02_00457|Os governadores defendem a vacinação em massa o mais rápido possível. Afirmam que a procura por imunizantes no mundo é extraordinária, que é preciso agilizar mecanismos de compra, com esforço ainda maior dos ministérios da Saúde e das Relações Exteriores e.|78
JornalNacional_03_00240|O presidente, Rodrigo Pacheco, do Democratas, fez um apelo em plenário para que a PEC emergencial seja aprovada nesta quarta (três).|78
JornalNacional2_01_00154|O corregedor do tê cê u, ministro Bruno Dantas, pediu na manhã desta quarta-feira nove, diligência à Secretaria de Tecnologia da.|78
JornalNacional2_02_00175|Renan: Por exemplo, nós já sabemos da participação do vereador Carlos Bolsonaro, do deputado Osmar Terra, do Luciano Azevedo, do Carlos uizard, do Arthur Vaintraub, no aconselhamento do presidente da República.|78
JornalNacional_05_00056|A formação do preço do diesel é parecida. A diferença é que Petrobras fica com quase metade do valor e os impostos são menores.|78
JornalNacional2_05_00316|No fim de dois mil e vinte, o número de testes encalhados era ainda maior: chegava a sete milhões, com validade até janeiro. O Ministério da Saúde conseguiu, na Anvisa, esticar esse prazo por mais quatro meses, para que os testes pudessem ser usados até junho deste ano.|78
JornalNacional_02_00395|Além de negar a compra, Bolsonaro fez diversas críticas à CoronaVac, como em outubro de dois mil e vinte. Na internet, ele disse: A da China, lamentavelmente, já existe um descrédito muito grande por parte da população.|78
JornalNacional2_05_00287|Essa outra natureza entra nesse prédio como se fossem duas naturezas, uma discutindo com a outra. Uma em contato e conflito com a outra, descrevera Carvalhosa ao Jornal Hoje.|78
JornalNacional2_04_00105|No total, considerando tanto a rede particular quanto a pública, a ocupação das u tê is  paulistas está em setenta e nove por cento.|78
JornalNacional2_05_00340|E ganhou o provocativo nome de Pardo é papel: Durante muito tempo, eu não me identificava como negro. Então, a gente está vivendo um momento onde a gente tem orgulho da nossa cor, tem orgulho da nossa vivência.|78
JornalNacional2_02_00130|Quando a gente transforma isso em uma decisão pessoal é uma coisa, quando você transforma isso numa política pública é outra. A autonomia médica faz parte da nossa prática, mas não é licença para experimentação.|78
JornalNacional_01_00367|A estimativa é que produção saia de menos de quatro milhões de doses em março para trinta milhões de doses em abril, mantendo o patamar elevado no mês seguinte.|78
JornalNacional_01_00034|Pazuello também não contrariou o presidente. Faltaram campanhas defendendo medidas preventivas. E sob o comando dele, o Ministério da Saúde não fez campanhas nacionais defendendo medidas preventivas.|78
JornalNacional2_02_00243|A Polícia Federal no estado declarou que o professor não cometeu transgressão criminal que se enquadrasse na Lei de Segurança Nacional. O governo de Goiás afirmou que não compactua com abuso de autoridade.Jairinho está preso.|78
JornalNacional2_06_00282|O envase da CoronaVac está parado desde a última semana de abril. É a terceira vez que o Butantan interrompe a produção por falta do IFA, o Ingrediente Farmacêutico Ativo, que vem da China.|78
JornalNacional2_02_00096|No pronunciamento, o presidente também falou de medidas adotadas pelo governo nesse período de pandemia, como o auxílio emergencial, com gasto de trezentos e vinte bilhões de reais. Citou também o Pronampe, que financia micro e pequenas empresas.|78
JornalNacional2_01_00042|Pensei em parar e, até hoje, está difícil e penso em parar ainda. A internet estava escassa e eu não tive condições de comprar um computador. Eu, muitas das vezes, tinha que pegar emprestado com um vizinho.|78
JornalNacional_03_00163|Vai ser muito difícil manter esse mesmo ritmo mais um ano. Ter um leito de u tê i significa ter profissionais preparados, capacitados, com proteção e também descansados, afirma Carlos Machado.|78
JornalNacional2_03_00155|Mesmo se atrasar, tem que tomar a segunda dose. Com relação às novas variantes, o que a gente tem visto é que, por exemplo, para essa variante indiana, a proteção com a primeira dose é menor. Ela só é maior com a segunda dose.|78
JornalNacional2_05_00172|Agora, a corrida continua em solo marciano. A missão chinesa e a americana buscam informações sobre o planeta. Parece um roteiro de ficção, mas os cientistas acreditam que as descobertas podem preparar o caminho para uma futura colônia humana em Marte.|78
JornalNacional2_03_00177|A Anaque afirmou que a decisão sobre medidas sanitárias em aeroportos é de responsabilidade da Anvisa.|78
JornalNacional_03_00015|Estão com alta na média de mortes dezesseis estados e o Distrito Federal. Santa Catarina e Rio Grande do Sul registraram as maiores altas. Em estabilidade, aparecem nesta quinta oito estados. Com queda na média de mortes.|78
JornalNacional2_06_00246|A defesa de Manvailer sempre negou o crime e diz que Tatiane caiu da sacada por acidente.|78
JornalNacional_05_00100|Na semana passada, a Aneel multou a éle ême tê é em três virgula seis milhões de reais. A empresa afirmou que vai recorrer da multa e que o apagão ocorreu por outras questões além da sua responsabilidade.Em dois mil e quinze, o mundo viu uma união mundial rara: cento e noventa e sete países.|78
JornalNacional2_04_00141|Mas, um dia depois de Pazuello anunciar a intenção de comprar quarenta e seis milhões de doses, Bolsonaro afirmou em uma rede social que o contrato não seria efetivado em resposta à mensagem de um seguidor: Tudo será esclarecido ainda hoje.|78
JornalNacional2_03_00207|Regina teve dois filhos com doenças que não foram diagnosticadas pelo teste do SUS. Ela é uma das fundadoras do Instituto Vidas Raras, que há mais de dez anos faz campanha de conscientização por um teste mais completo.|78
JornalNacional_03_00485|O documento das agências de inteligência dos Estados Unidos, divulgado nesta sexta, afirma que o príncipe saudita Muhammad bin Salman aprovou uma operação para capturar ou matar o jornalista, e lista o nome de vinte e um pessoas envolvidas no assassinato.|78
JornalNacional_04_00424|O presidente do Senado disse que espera que o Senado vote o projeto no início de março, depois a proposta ainda tem que seguir para a Câmara.|78
JornalNacional_05_00482|Na Bahia, mais de oitenta cidades já estão sem vacina para continuar a imunização do grupo prioritário. Em Salvador, as doses acabaram nesta terça (dezesseis) para quem seria imunizado pela primeira vez.|78
JornalNacional_03_00076|Na semana passada o caso teve um julgamento importante. O Superior Tribunal de Justiça anulou a quebra do sigilo bancário e fiscal do senador, fonte da maior parte das provas na investigação. O primeiro a defender a anulação.|78
JornalNacional_01_00134|Marcelo Queiroga nunca ocupou um cargo público, mas, em dezembro, foi indicado pelo presidente Jair Bolsonaro para assumir uma das cinco cadeiras na a êne ésse, a Agência Nacional de Saúde Suplementar. A sabatina dele no Senado não chegou a ser marcada.|78
JornalNacional2_03_00210|Como é uma doença rara, se eu tivesse feito o teste do pezinho simples, eu não ia ter o diagnóstico. E cada dia é imprescindível para a vida do bebê - tanto para questão de sobrevivência, porque alguns vão a óbito.|78
JornalNacional_03_00226|De acordo com a denúncia, as organizações sociais e as empresas tinham dívidas a receber do estado por serviços prestados em governos anteriores e também seriam beneficiadas com a aceleração de processos trabalhistas.|78
JornalNacional_03_00203|Nesta terça, o ministro da Economia, Paulo Guedes, disse que o Brasil poderá virar uma Argentina ou uma Venezuela se aumentar o endividamento ou tomar decisões erradas na política econômica. Foi em uma entrevista ao podquest Primoquest.|78
